Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,83,97,116,86,129,115,136,105,105,99
Inventory Days,76,89,95,148,123,150,131,139,119,149
Days Payable,148,154,168,146,172,158,157,119,103,99
Cash Conversion Cycle,11,31,43,88,80,107,111,125,121,149
Working Capital Days,46,64,28,34,51,141,139,79,123,116
ROCE %,,38%,34%,27%,33%,24%,21%,16%,20%,32%
