Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,310,177,123,125,92,94,38,77
Inventory Days,,,,,,,,
Days Payable,,,,,,,,
Cash Conversion Cycle,310,177,123,125,92,94,38,77
Working Capital Days,3253,1691,688,529,411,532,776,922
ROCE %,,15%,15%,20%,22%,29%,17%,15%
