Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,62,73,79,72,91,64,73,68,63,72,65,74
Inventory Days,117,96,,113,105,134,118,144,153,168,158,154
Days Payable,41,22,,24,19,28,78,145,146,174,146,125
Cash Conversion Cycle,137,147,79,161,177,170,113,67,70,66,77,103
Working Capital Days,46,50,88,90,90,144,31,-19,-25,-27,-11,19
ROCE %,18%,14%,22%,26%,21%,18%,15%,10%,4%,5%,10%,11%
