Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,56,64,62,77,68,68,62
Inventory Days,163,185,237,218,219,195,214
Days Payable,115,145,125,117,99,98,92
Cash Conversion Cycle,104,104,174,178,189,165,184
Working Capital Days,8,16,44,66,79,76,73
ROCE %,,12%,15%,14%,10%,5%,14%
