Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,78,86,112,131
Inventory Days,,,,
Days Payable,,,,
Cash Conversion Cycle,78,86,112,131
Working Capital Days,36,88,129,165
ROCE %,,11%,11%,9%
