Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,46,40,47,50,53,36,77,70,45,47,52,62
Inventory Days,63,65,63,66,58,64,71,67,60,57,63,67
Days Payable,90,91,90,112,94,79,131,100,82,83,81,93
Cash Conversion Cycle,19,14,19,5,17,22,17,37,23,22,34,35
Working Capital Days,24,18,-29,-72,-14,-13,12,3,-2,-10,-14,-11
ROCE %,,14%,13%,15%,16%,10%,9%,8%,9%,12%,12%,14%
