Metric,Mar 2017,Mar 2018,Mar 2025,Mar 2026
Debtor Days,70,89,72,74
Inventory Days,,,,
Days Payable,,,,
Cash Conversion Cycle,70,89,72,74
Working Capital Days,37,44,49,52
ROCE %,,10%,,8%
