Metric,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,92,71,66,91,91,114,124,144,85,82
Inventory Days,29,36,34,43,29,51,55,49,49,81
Days Payable,91,105,63,130,92,36,53,56,51,96
Cash Conversion Cycle,29,1,37,4,27,129,126,137,83,68
Working Capital Days,94,75,85,40,42,33,-4,51,95,164
ROCE %,,15%,16%,15%,13%,,10%,11%,19%,27%
