Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,6,9,10,7,5,7,8
Inventory Days,,,,,,,
Days Payable,,,,,,,
Cash Conversion Cycle,6,9,10,7,5,7,8
Working Capital Days,-200,-322,-391,-326,-261,-274,-233
ROCE %,,8%,2%,3%,7%,7%,8%
