Metric,Mar 2024,Mar 2025,Mar 2026
Debtor Days,113,185,206
Inventory Days,235,503,423
Days Payable,323,469,15
Cash Conversion Cycle,24,220,614
Working Capital Days,-2,45,300
ROCE %,,34%,17%
