Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,72,89,75,68,86,83,90
Inventory Days,375,347,234,208,227,212,220
Days Payable,120,100,77,67,78,85,61
Cash Conversion Cycle,327,336,232,209,235,209,250
Working Capital Days,37,55,23,13,27,25,50
ROCE %,,5%,14%,17%,19%,14%,12%
