Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,44,103,160,84,112,142,193
Inventory Days,,,,,,,
Days Payable,,,,,,,
Cash Conversion Cycle,44,103,160,84,112,142,193
Working Capital Days,125,183,219,137,180,187,297
ROCE %,,37%,33%,33%,29%,27%,13%
