Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,50,55,70,69,79,40,138
Inventory Days,96,373,,,181,191,45
Days Payable,162,767,,,190,92,75
Cash Conversion Cycle,-16,-339,70,69,70,139,108
Working Capital Days,20,20,39,47,42,76,71
ROCE %,,-18%,15%,21%,24%,26%,19%
