Metric,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,311,174,176,167,198
Inventory Days,,,,,
Days Payable,,,,,
Cash Conversion Cycle,311,174,176,167,198
Working Capital Days,78,118,145,114,152
ROCE %,,8%,12%,11%,10%
