Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,80,60,58,56,54,57,63,62
Inventory Days,,,,,,,,
Days Payable,,,,,,,,
Cash Conversion Cycle,80,60,58,56,54,57,63,62
Working Capital Days,-86,-21,-33,-24,-50,-28,-109,-38
ROCE %,,43%,35%,32%,30%,22%,15%,13%
