Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,86,112,92,89,77,79
Inventory Days,,,,,,
Days Payable,,,,,,
Cash Conversion Cycle,86,112,92,89,77,79
Working Capital Days,36,45,43,38,26,95
ROCE %,,-13%,-9%,0%,12%,13%
