Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,96,78,100,71,45,51,116,93,157,83,84,77
Inventory Days,1328,1718,,6990,3052,2438,,,,,,
Days Payable,145,155,,658,211,216,,,,,,
Cash Conversion Cycle,1279,1641,100,6403,2886,2273,116,93,157,83,84,77
Working Capital Days,372,536,502,410,180,153,488,580,322,32,-27,-160
ROCE %,9%,9%,10%,8%,10%,10%,8%,13%,7%,10%,6%,11%
