Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,,15,2,1,2,5
Inventory Days,,,,,,
Days Payable,,,,,,
Cash Conversion Cycle,,15,2,1,2,5
Working Capital Days,,-44,-50,-372,-175,-134
ROCE %,,3%,4%,3%,3%,4%
