Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,98,85,73,62,97,89,86,63,43,41
Inventory Days,440,369,354,513,341,276,268,290,305,255
Days Payable,299,255,321,404,329,220,241,295,272,264
Cash Conversion Cycle,239,199,105,171,109,145,113,58,77,32
Working Capital Days,-831,-472,-315,-507,-270,-204,-139,-171,-214,-127
ROCE %,,-9%,-5%,-10%,-1%,-2%,-3%,-17%,-20%,-17%
