Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,103,126,131,91,152,191,168,100,110,77,146,226
Inventory Days,606,1491,1317,1403,5093,4317,4418,6828,474,334,425,662
Days Payable,82,239,186,193,585,426,601,1155,156,75,131,194
Cash Conversion Cycle,628,1378,1263,1301,4660,4083,3985,5773,428,336,440,695
Working Capital Days,192,344,443,364,606,732,653,524,66,52,95,155
ROCE %,8%,9%,6%,11%,6%,5%,7%,6%,5%,12%,4%,5%
