Metric,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,49,43,40,53,52,39,46,47,53
Inventory Days,133,134,128,160,139,167,111,124,129
Days Payable,26,29,33,40,35,32,33,39,46
Cash Conversion Cycle,156,148,134,173,156,173,124,132,136
Working Capital Days,39,42,35,38,38,33,25,22,14
ROCE %,,7%,5%,2%,15%,8%,-7%,-3%,-2%
