Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,27,11,12,13
Inventory Days,,,,
Days Payable,,,,
Cash Conversion Cycle,27,11,12,13
Working Capital Days,-4,-18,-14,-16
ROCE %,,38%,43%,43%
