Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024
Debtor Days,82,91,90,93,102,188,197,181
Inventory Days,190,143,95,85,100,104,152,276
Days Payable,224,209,251,344,398,817,752,1035
Cash Conversion Cycle,48,25,-66,-166,-196,-525,-403,-578
Working Capital Days,73,73,-35,-49,-46,-4,37,-5
ROCE %,,10%,17%,16%,11%,10%,12%,1%
