Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,74,84,71,15,71,45,46
Inventory Days,56,44,135,197,157,121,159
Days Payable,76,114,168,124,152,88,90
Cash Conversion Cycle,55,14,38,88,76,78,115
Working Capital Days,52,-24,-28,-58,-12,-22,27
ROCE %,,13%,4%,6%,25%,41%,33%
