Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,40,30,47,35,53,61,73,67
Inventory Days,116,149,164,159,184,196,160,210
Days Payable,140,101,163,146,127,143,126,162
Cash Conversion Cycle,16,78,48,48,110,115,106,116
Working Capital Days,14,18,2,17,24,11,7,5
ROCE %,,12%,13%,12%,8%,7%,12%,10%
