Metric,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,40,32,37,40,43
Inventory Days,108,101,90,95,102
Days Payable,110,95,77,96,108
Cash Conversion Cycle,38,37,49,39,38
Working Capital Days,-6,-7,-14,-9,-0
ROCE %,,21%,17%,15%,15%
