Metric,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,70,54,52,55,34,22,45,57,49
Inventory Days,28,21,25,61,20,99,34,90,129
Days Payable,343,228,180,238,127,101,89,139,142
Cash Conversion Cycle,-244,-153,-104,-122,-72,20,-10,8,36
Working Capital Days,-49,-50,0,1,-6,13,3,23,15
ROCE %,,26%,26%,26%,16%,21%,18%,18%,15%
