Metric,Mar 2024,Mar 2025,Mar 2026
Debtor Days,78,63,76
Inventory Days,15,64,55
Days Payable,74,62,62
Cash Conversion Cycle,20,65,69
Working Capital Days,20,32,62
ROCE %,,96%,47%
