Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,67,52,64,39,38,17,23,24,17,13,11,32
Inventory Days,105,40,,,,,,,,,,62
Days Payable,73,89,,,,,,,,,,69
Cash Conversion Cycle,98,3,64,39,38,17,23,24,17,13,11,25
Working Capital Days,-26,8,27,112,102,70,47,84,105,124,99,158
ROCE %,11%,19%,44%,28%,35%,27%,23%,16%,22%,17%,14%,12%
