Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,92,51,42,33,26,36,34,33
Inventory Days,647,302,221,229,154,243,299,282
Days Payable,159,73,77,68,44,85,71,56
Cash Conversion Cycle,580,280,186,194,136,194,262,259
Working Capital Days,119,89,62,98,-6,2,71,97
ROCE %,,8%,8%,18%,6%,14%,12%,12%
