Metric,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2025,Mar 2026
Debtor Days,2,1,8,14,23,19,10,12,13,6,0,0
Inventory Days,10,8,13,56,64,32,12,18,51,13,13,10
Days Payable,2,2,1,2,8,1,2,2,7,1,0,0
Cash Conversion Cycle,10,7,20,68,78,49,20,27,57,19,13,10
Working Capital Days,12,12,20,50,18,7,2,-4,27,13,41,22
ROCE %,-9%,26%,-18%,-3%,-0%,-0%,3%,4%,5%,0%,,40%
