Metric,Mar 2023,Mar 2024,Mar 2025
Debtor Days,296,94,91
Inventory Days,497,139,133
Days Payable,103,32,45
Cash Conversion Cycle,689,202,179
Working Capital Days,399,131,120
ROCE %,,10%,11%
