Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,17,31,29,24,24,23,28
Inventory Days,84,79,54,89,60,100,92
Days Payable,165,154,92,145,101,118,111
Cash Conversion Cycle,-63,-45,-9,-32,-18,4,9
Working Capital Days,-2,15,5,7,-24,28,15
ROCE %,,2%,13%,28%,11%,3%,2%
