Metric,Mar 2025,Mar 2026
Debtor Days,100.00,174.91
Inventory Days,9.56,90.43
Days Payable,50.96,67.55
Cash Conversion Cycle,58.60,197.79
Working Capital Days,73.14,233.78
ROCE %,,2.28%
