Metric,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,2,7,1,3,3,3,5,5,4
Inventory Days,39,35,40,56,46,49,44,39,41
Days Payable,128,106,110,170,138,107,104,98,104
Cash Conversion Cycle,-87,-63,-69,-110,-89,-55,-55,-54,-59
Working Capital Days,-101,-139,-42,-87,-56,-53,-35,-33,-31
ROCE %,,-5%,1%,-2%,9%,10%,7%,6%,4%
