Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,120,107,141,134
Inventory Days,0,0,0,
Days Payable,,,,
Cash Conversion Cycle,120,107,141,134
Working Capital Days,120,124,146,119
ROCE %,,31%,37%,32%
