Metric,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,28,37,26,30,48
Inventory Days,48,75,45,26,81
Days Payable,24,33,23,24,62
Cash Conversion Cycle,52,78,48,32,66
Working Capital Days,16,31,6,2,22
ROCE %,,20%,48%,35%,22%
