Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,198,72,84,64,64,66,64,76
Inventory Days,,,,,,,,
Days Payable,,,,,,,,
Cash Conversion Cycle,198,72,84,64,64,66,64,76
Working Capital Days,-13,16,5,22,-34,34,31,115
ROCE %,,8%,15%,34%,29%,30%,33%,30%
