Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,91,99,93,95,94,89
Inventory Days,218,207,227,269,261,345
Days Payable,163,153,161,190,173,279
Cash Conversion Cycle,147,153,159,174,182,155
Working Capital Days,44,36,13,21,60,50
ROCE %,,7%,2%,5%,6%,3%
