Metric,Mar 2024,Mar 2025,Mar 2026
Debtor Days,78,83,67
Inventory Days,,,
Days Payable,,,
Cash Conversion Cycle,78,83,67
Working Capital Days,68,80,61
ROCE %,,31%,29%
