Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,154,101,82,129,108,64
Inventory Days,75,58,49,54,51,34
Days Payable,51,23,39,49,40,29
Cash Conversion Cycle,178,137,92,134,119,69
Working Capital Days,112,101,56,100,63,31
ROCE %,,8%,11%,7%,11%,8%
