Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,181,145,109,76,103,84
Inventory Days,84,89,107,137,86,102
Days Payable,232,192,160,137,124,112
Cash Conversion Cycle,33,42,56,76,65,74
Working Capital Days,23,40,29,48,51,55
ROCE %,,28%,66%,45%,50%,45%
