Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,49,79,66,74,80,54,53,68
Inventory Days,30,36,17,26,50,58,58,62
Days Payable,60,110,53,58,76,68,67,80
Cash Conversion Cycle,18,6,30,41,55,44,44,50
Working Capital Days,7,4,12,5,9,0,7,27
ROCE %,,5%,11%,11%,9%,14%,12%,11%
