Metric,Mar 2025,Mar 2026
Debtor Days,116.70,58.34
Inventory Days,80.65,143.88
Days Payable,66.51,20.00
Cash Conversion Cycle,130.83,182.23
Working Capital Days,65.60,103.00
ROCE %,,29.23%
