Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,115,115,107,131,109,142,165,149,143,107,111,121
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,115,115,107,131,109,142,165,149,143,107,111,121
Working Capital Days,113,137,89,89,78,102,102,106,87,70,70,596
ROCE %,35%,32%,41%,39%,42%,30%,29%,27%,25%,26%,20%,17%
