Metric,Mar 2014,Mar 2015,Mar 2016,Mar 2017
Debtor Days,73,78,81,84
Inventory Days,,,,
Days Payable,,,,
Cash Conversion Cycle,73,78,81,84
Working Capital Days,26,33,35,39
ROCE %,,12%,13%,11%
