Metric,Mar 2024,Mar 2025,Mar 2026
Debtor Days,87,91,117
Inventory Days,68,97,62
Days Payable,97,128,73
Cash Conversion Cycle,58,59,107
Working Capital Days,100,169,184
ROCE %,,22%,23%
