Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,91,102,103,60,44,60,56,72
Inventory Days,,,,55,46,29,26,43
Days Payable,,,,158,58,63,76,57
Cash Conversion Cycle,91,102,103,-43,33,26,6,58
Working Capital Days,45,64,65,37,21,34,18,38
ROCE %,,9%,12%,18%,11%,5%,8%,7%
