Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,151,89,81,83,102,104,97,99,34,38,24
Inventory Days,,190,173,165,217,170,148,118,238,298,234
Days Payable,,70,61,59,64,65,59,48,41,45,44
Cash Conversion Cycle,151,209,192,189,255,210,186,169,231,292,214
Working Capital Days,3303,24,88,70,69,64,65,70,52,56,37
ROCE %,,29%,17%,16%,8%,8%,9%,13%,12%,10%,12%
