Metric,Mar 2024,Mar 2025,Mar 2026
Debtor Days,145,194,72
Inventory Days,110,113,53
Days Payable,17,27,8
Cash Conversion Cycle,238,280,117
Working Capital Days,142,166,76
ROCE %,,12%,13%
