Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,52,49,49,48,46,39,39,40
Inventory Days,,,,,,,,
Days Payable,,,,,,,,
Cash Conversion Cycle,52,49,49,48,46,39,39,40
Working Capital Days,-51,-36,-36,-26,-43,-27,-28,-17
ROCE %,,10%,4%,10%,11%,14%,15%,15%
