Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,110,144,22,23,27,31
Inventory Days,109,656,96,104,92,125
Days Payable,256,499,91,80,66,76
Cash Conversion Cycle,-37,300,27,47,52,80
Working Capital Days,-105,-522,-97,-83,-70,-45
ROCE %,,1%,2%,4%,5%,6%
