Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,79,86,47,110,70,80,106,117
Inventory Days,,,,,,,,
Days Payable,,,,,,,,
Cash Conversion Cycle,79,86,47,110,70,80,106,117
Working Capital Days,49,58,50,101,108,138,111,15
ROCE %,,36%,74%,61%,53%,9%,7%,2%
