Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,7,9,4,2,1,4
Inventory Days,,,,,,
Days Payable,,,,,,
Cash Conversion Cycle,7,9,4,2,1,4
Working Capital Days,-91,-36,-149,-104,-95,-75
ROCE %,,37%,50%,46%,61%,70%
