Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,49,97,83,20
Inventory Days,43,46,35,61
Days Payable,50,95,77,36
Cash Conversion Cycle,41,49,41,46
Working Capital Days,25,52,48,36
ROCE %,,31%,20%,12%
