exDate,recDate,subject,faceVal
24-Aug-2026 13:21:38,24-Aug-2026 13:21:38,Record Date,1
03-Feb-2026 14:35:43,03-Feb-2026 14:35:43,Dividend,1
03-Feb-2026 14:30:21,03-Feb-2026 14:30:21,Record Date,1
30-Jul-2025 19:35:40,30-Jul-2025 19:35:40,General Updates,1
27-May-2025 20:12:14,27-May-2025 20:12:14,Dividend,1
18-Mar-2025 18:28:32,18-Mar-2025 18:28:32,Copy of Newspaper Publication,1
17-Mar-2025 15:04:21,17-Mar-2025 15:04:21,Record Date,1
17-Mar-2025 14:56:34,17-Mar-2025 14:56:34,Dividend,1
11-Nov-2024 17:30:37,11-Nov-2024 17:30:37,Bonus,1
27-May-2024 21:51:54,27-May-2024 21:51:54,Dividend Updates,1
15-Feb-2024 17:56:22,15-Feb-2024 17:56:22,Updates,1
14-Feb-2024 17:33:37,14-Feb-2024 17:33:37,Dividend Updates,1
14-Feb-2024 17:32:24,14-Feb-2024 17:32:24,Record Date,1
23-May-2023 19:39:01,23-May-2023 19:39:01,Dividend,1
14-Feb-2023 19:04:02,14-Feb-2023 19:04:02,Record Date,1
14-Feb-2023 18:52:50,14-Feb-2023 18:52:50,Dividend,1
08-Feb-2022 18:42:51,08-Feb-2022 18:42:51,Record Date,1
08-Feb-2022 18:19:31,08-Feb-2022 18:19:31,Dividend,1
03-Dec-2021 18:13:29,03-Dec-2021 18:13:29,Record Date,1
03-Dec-2021 18:01:30,03-Dec-2021 18:01:30,Dividend,1
11-Mar-2021 16:42:51,11-Mar-2021 16:42:51,Record Date,1
11-Mar-2021 16:30:39,11-Mar-2021 16:30:39,Dividend,1
07-Feb-2020 08:44:00,07-Feb-2020 08:44:00,Record Date,1
07-Feb-2020 08:44:00,07-Feb-2020 08:44:00,Dividend,1
12-Mar-2019 19:30:00,12-Mar-2019 19:30:00,Record Date,1
12-Mar-2019 18:32:00,12-Mar-2019 18:32:00,Dividend,1
09-Aug-2018 08:57:00,09-Aug-2018 08:57:00,Dividend Updates,1
27-Mar-2018 14:27:00,27-Mar-2018 14:27:00,Press Release,1
26-Mar-2018 17:09:00,26-Mar-2018 17:09:00,Record Date,1
26-Mar-2018 15:48:00,26-Mar-2018 15:48:00,Dividend,1
24-Aug-2017 19:41:00,24-Aug-2017 19:41:00,AGM/Book Closure,1
26-May-2017 08:25:00,26-May-2017 08:25:00,Dividend,1
07-Mar-2017 15:38:00,07-Mar-2017 15:38:00,Record Date,1
07-Mar-2017 15:24:00,07-Mar-2017 15:24:00,Dividend,1
21-Mar-2016 08:23:00,21-Mar-2016 08:23:00,Dividend,1
17-Mar-2016 16:16:00,17-Mar-2016 16:16:00,Record Date,1
13-Feb-2016 13:51:00,13-Feb-2016 13:51:00,Record Date,1
12-Feb-2016 17:47:00,12-Feb-2016 17:47:00,Dividend,1
28-Aug-2015 13:43:00,28-Aug-2015 13:43:00,AGM/Book Closure,1
28-May-2015 16:56:00,28-May-2015 16:56:00,Dividend,1
07-Feb-2015 17:20:00,07-Feb-2015 17:20:00,Press Release,1
06-Feb-2015 15:21:00,06-Feb-2015 15:21:00,Date of payment of dividend,1
