exDate,recDate,subject,faceVal
31-Aug-2016 14:19:00,31-Aug-2016 14:19:00,AGM/Book Closure,1
31-Aug-2016 14:18:00,31-Aug-2016 14:18:00,Date of payment of dividend,1
28-Apr-2016 17:53:00,28-Apr-2016 17:53:00,Dividend,1
01-Sep-2015 17:40:00,01-Sep-2015 17:40:00,AGM/Book Closure,1
01-Sep-2015 17:35:00,01-Sep-2015 17:35:00,Date of payment of dividend,1
28-Apr-2015 16:59:00,28-Apr-2015 16:59:00,Dividend,1
27-Aug-2014 15:44:00,27-Aug-2014 15:44:00,Date of payment of dividend,1
27-Aug-2014 15:44:00,27-Aug-2014 15:44:00,AGM/Book Closure,1
28-Apr-2014 16:56:00,28-Apr-2014 16:56:00,Dividend,1
21-Aug-2013 18:48:00,21-Aug-2013 18:48:00,Date of payment of dividend,1
21-Aug-2013 18:32:00,21-Aug-2013 18:32:00,AGM/Book Closure,1
25-Apr-2013 16:56:00,25-Apr-2013 16:56:00,Dividend,1
