bm_date,bm_purpose,bm_desc,attachment
19-Aug-2026 17:53:44,Shareholders meeting,"Ather Energy Limited has submitted the Exchange a copy Srutinizers report of  Annual General Meeting held on August 19, 2026. Further, the company has informed the Exchange regarding voting results.",https://nsearchives.nseindia.com/corporate/ATHERENERGY_19082026175317_TofileScrutinizerReport.pdf
14-Aug-2026 17:42:55,Shareholders meeting,"Ather Energy Limited has submitted the Exchange a copy Srutinizers report of  Extraordinary General Meeting held on August 14, 2026. Further, the company has informed the Exchange regarding voting results.",https://nsearchives.nseindia.com/corporate/ATHERENERGY_14082026174218_EGMScrutinizerReporttofilesigned.pdf
03-Aug-2026 15:10:54,Outcome of Board Meeting,"Ather Energy Limited has submitted to the Exchange, the financial results for the period ended Jun 30, 2026.",https://nsearchives.nseindia.com/corporate/ATHERENERGY_03082026150848_outcomefinalsigned.pdf
