exDate,recDate,subject,faceVal
31-Jul-2026 19:00:27,31-Jul-2026 19:00:27,Record Date,1
18-May-2026 16:43:53,18-May-2026 16:43:53,Dividend,1
07-Nov-2025 14:35:16,07-Nov-2025 14:35:16,Updates,1
06-Nov-2025 15:25:56,06-Nov-2025 15:25:56,Copy of Newspaper Publication,1
05-Nov-2025 16:35:10,05-Nov-2025 16:35:10,Record Date,1
05-Nov-2025 16:30:46,05-Nov-2025 16:30:46,Dividend,1
04-Aug-2025 10:38:21,04-Aug-2025 10:38:21,Updates,1
02-Aug-2025 14:38:08,02-Aug-2025 14:38:08,Record Date,1
21-May-2025 16:28:12,21-May-2025 16:28:12,Dividend,1
21-May-2025 16:08:27,21-May-2025 16:08:27,Dividend,1
08-Nov-2024 18:27:06,08-Nov-2024 18:27:06,Updates,1
08-Nov-2024 16:19:49,08-Nov-2024 16:19:49,Copy of Newspaper Publication,1
07-Nov-2024 17:03:35,07-Nov-2024 17:03:35,General Updates,1
07-Nov-2024 16:22:04,07-Nov-2024 16:22:04,Dividend,1
30-Oct-2024 12:35:10,30-Oct-2024 12:35:10,Record Date,1
30-Jul-2024 13:39:07,30-Jul-2024 13:39:07,Updates,1
26-Jul-2024 10:27:39,26-Jul-2024 10:27:39,Record Date,1
17-May-2024 18:27:27,17-May-2024 18:27:27,Dividend Updates,1
17-May-2024 17:40:28,17-May-2024 17:40:28,Dividend,1
19-Oct-2023 17:08:06,19-Oct-2023 17:08:06,Copy of Newspaper Publication,1
18-Oct-2023 16:27:44,18-Oct-2023 16:27:44,Dividend Updates,1
18-Oct-2023 16:03:36,18-Oct-2023 16:03:36,Dividend,1
13-Oct-2023 18:12:04,13-Oct-2023 18:12:04,Updates,1
17-Jul-2023 17:09:52,17-Jul-2023 17:09:52,Updates,1
14-Jul-2023 16:51:05,14-Jul-2023 16:51:05,Record Date,1
15-May-2023 18:47:27,15-May-2023 18:47:27,Dividend Updates,1
07-Feb-2023 17:41:36,07-Feb-2023 17:41:36,Bonus,1
12-Nov-2022 16:04:57,12-Nov-2022 16:04:57,Newspaper Advertisements,1
02-Nov-2022 18:30:51,02-Nov-2022 18:30:51,General updates,1
01-Nov-2022 18:23:33,01-Nov-2022 18:23:33,Record Date,1
06-Aug-2022 11:26:43,06-Aug-2022 11:26:43,Record Date,1
03-Aug-2022 17:45:21,03-Aug-2022 17:45:21,General updates,1
27-May-2022 16:41:15,27-May-2022 16:41:15,Dividend,1
11-Nov-2021 15:54:26,11-Nov-2021 15:54:26,Dividend,1
11-Nov-2021 15:51:28,11-Nov-2021 15:51:28,Dividend Updates,1
03-Nov-2021 15:32:12,03-Nov-2021 15:32:12,Dividend Updates,1
07-Aug-2021 23:09:22,07-Aug-2021 23:09:22,Record Date,1
06-Aug-2021 23:25:27,06-Aug-2021 23:25:27,Updates,1
18-May-2021 16:22:09,18-May-2021 16:22:09,Dividend,1
03-Feb-2021 15:43:56,03-Feb-2021 15:43:56,Bonus,1
06-Nov-2020 16:15:01,06-Nov-2020 16:15:01,Date of payment of dividend,1
30-Oct-2020 18:44:19,30-Oct-2020 18:44:19,Updates,1
28-Oct-2020 22:23:34,28-Oct-2020 22:23:34,Record Date,1
11-Feb-2020 16:58:00,11-Feb-2020 16:58:00,Dividend,1
05-Feb-2020 19:09:00,05-Feb-2020 19:09:00,Record Date,1
24-Oct-2019 16:19:00,24-Oct-2019 16:19:00,Dividend,1
14-Oct-2019 13:08:00,14-Oct-2019 13:08:00,Record Date,1
02-Aug-2019 16:16:00,02-Aug-2019 16:16:00,Bonus,1
09-Jul-2019 17:10:00,09-Jul-2019 17:10:00,AGM/Book Closure,1
20-May-2019 16:32:00,20-May-2019 16:32:00,Dividend,1
14-Nov-2018 15:52:00,14-Nov-2018 15:52:00,Dividend,1
01-Nov-2018 17:51:00,01-Nov-2018 17:51:00,Record Date,1
28-Jul-2018 16:48:00,28-Jul-2018 16:48:00,AGM/Book Closure,1
