bm_date,bm_purpose,bm_desc,attachment
24-Aug-2026 19:29:34,Shareholders meeting,"Astral Limited has informed the Exchange regarding voting results of  Annual General Meeting held on August 24, 2026",https://nsearchives.nseindia.com/corporate/ASTRAL_24082026192924_Results_and_Scrutinizer_Report_cover_letter.pdf
13-Aug-2026 14:06:02,Copy of Newspaper Publication,"Astral Limited has informed the Exchange about Copy of Newspaper Publication of Unaudited Financial Result for the First quarter Ended on 30th June, 2026",https://nsearchives.nseindia.com/corporate/ASTRAL_13082026140539_Newspaper.pdf
12-Aug-2026 16:04:23,Outcome of Board Meeting,"Astral Limited has submitted to the Exchange, the financial results for the period ended Jun 30, 2026.",https://nsearchives.nseindia.com/corporate/ASTRAL_12082026160146_Outcome_of_BM.pdf
29-Jul-2026 19:01:40,Outcome of Board Meeting,"Astral Limited has informed the Exchange regarding Outcome of Board Meeting held on July 29, 2026 - Update on Composite Scheme of Arrangement",https://nsearchives.nseindia.com/corporate/ASTRAL_29072026190057_Reg_30_of_BM_Astral.pdf
