exDate,recDate,subject,faceVal
19-Aug-2026 19:45:03,19-Aug-2026 19:45:03,General Updates,1
14-May-2026 19:56:57,14-May-2026 19:56:57,Record Date,1
14-Apr-2026 15:00:38,14-Apr-2026 15:00:38,Dividend,1
19-Aug-2025 19:38:46,19-Aug-2025 19:38:46,General Updates,1
16-May-2025 10:16:43,16-May-2025 10:16:43,Record Date,1
15-Apr-2025 17:01:25,15-Apr-2025 17:01:25,Dividend,1
31-May-2024 11:32:40,31-May-2024 11:32:40,Book Closure,1
23-Apr-2024 18:08:55,23-Apr-2024 18:08:55,Dividend,1
28-Jun-2023 19:15:49,28-Jun-2023 19:15:49,Updates,1
21-Jun-2023 15:31:43,21-Jun-2023 15:31:43,Book Closure,1
20-Apr-2023 18:39:27,20-Apr-2023 18:39:27,Dividend,1
25-May-2022 13:03:27,25-May-2022 13:03:27,Book Closure,1
25-May-2022 13:00:17,25-May-2022 13:00:17,Record Date,1
16-Apr-2022 17:40:17,16-Apr-2022 17:40:17,General updates,1
01-Jun-2021 13:15:04,01-Jun-2021 13:15:04,Book Closure,1
28-May-2021 18:52:05,28-May-2021 18:52:05,Record Date,1
19-Apr-2021 18:44:46,19-Apr-2021 18:44:46,Dividend Updates,1
19-Apr-2021 18:32:36,19-Apr-2021 18:32:36,Dividend,1
06-Apr-2021 19:46:51,06-Apr-2021 19:46:51,Copy of Newspaper Publication,1
22-Oct-2019 20:16:00,22-Oct-2019 20:16:00,Dividend,1
26-Sep-2019 17:12:00,26-Sep-2019 17:12:00,Record Date,1
21-Jun-2019 15:42:00,21-Jun-2019 15:42:00,AGM/Book Closure,1
25-Apr-2019 07:09:00,25-Apr-2019 07:09:00,Dividend,1
23-Oct-2018 17:13:00,23-Oct-2018 17:13:00,Dividend,1
08-Oct-2018 19:35:00,08-Oct-2018 19:35:00,Record Date,1
23-May-2018 20:10:00,23-May-2018 20:10:00,Book Closure Updates,1
21-May-2018 17:28:00,21-May-2018 17:28:00,Book Closure,1
24-Apr-2018 14:15:00,24-Apr-2018 14:15:00,Dividend,1
24-Oct-2017 18:01:00,24-Oct-2017 18:01:00,Dividend,1
09-Oct-2017 16:13:00,09-Oct-2017 16:13:00,Record Date,1
22-May-2017 18:18:00,22-May-2017 18:18:00,AGM/Book Closure,1
25-Apr-2017 18:36:00,25-Apr-2017 18:36:00,Updates,1
25-Apr-2017 18:25:00,25-Apr-2017 18:25:00,Dividend,1
25-Oct-2016 13:58:00,25-Oct-2016 13:58:00,Dividend,1
17-Oct-2016 16:27:00,17-Oct-2016 16:27:00,Record Date,1
