bm_date,bm_purpose,bm_desc,attachment
30-Jul-2026 16:52:36,Press Release,"Torrent Pharmaceuticals Limited has informed the Exchange regarding a press release dated July 30, 2026, titled ""A Press Release on Financial Results which is being submitted to the media is also enclosedherewith as an Annexure B."".",https://nsearchives.nseindia.com/corporate/TORNTPHARM_30072026165229_SE.pdf
30-Jul-2026 16:50:36,Outcome of Board Meeting,Unaudited Financial Results for quarter ended 30-Jun-26,https://nsearchives.nseindia.com/corporate/TORNTPHARM_30072026164928_SE.pdf
