exDate,recDate,subject,faceVal
22-May-2026 17:06:35,22-May-2026 17:06:35,Record Date,1
22-May-2026 16:48:42,22-May-2026 16:48:42,Dividend,1
13-Feb-2026 17:10:59,13-Feb-2026 17:10:59,Updates,1
13-Feb-2026 17:00:31,13-Feb-2026 17:00:31,Dividend,1
13-Feb-2026 16:53:15,13-Feb-2026 16:53:15,Dividend,1
03-Feb-2026 18:24:39,03-Feb-2026 18:24:39,Record Date,1
20-May-2025 17:45:10,20-May-2025 17:45:10,Record Date,1
20-May-2025 17:17:08,20-May-2025 17:17:08,Dividend,1
24-Jan-2025 17:16:20,24-Jan-2025 17:16:20,Updates,1
24-Jan-2025 16:46:02,24-Jan-2025 16:46:02,Dividend,1
13-Jan-2025 18:47:01,13-Jan-2025 18:47:01,Record Date,1
24-May-2024 18:33:28,24-May-2024 18:33:28,Date of payment of dividend,1
24-May-2024 18:31:10,24-May-2024 18:31:10,Dividend Updates,1
24-May-2024 18:15:13,24-May-2024 18:15:13,Record Date,1
24-May-2024 17:51:38,24-May-2024 17:51:38,Dividend,1
02-Feb-2024 14:09:38,02-Feb-2024 14:09:38,Date of payment of dividend,1
02-Feb-2024 14:08:25,02-Feb-2024 14:08:25,Dividend Updates,1
02-Feb-2024 13:58:06,02-Feb-2024 13:58:06,Dividend,1
12-Jan-2024 10:37:37,12-Jan-2024 10:37:37,Record Date,1
30-May-2023 17:56:51,30-May-2023 17:56:51,Record Date,1
30-May-2023 17:20:39,30-May-2023 17:20:39,Date of payment of dividend,1
30-May-2023 16:58:45,30-May-2023 16:58:45,Dividend,1
25-Jan-2023 16:41:13,25-Jan-2023 16:41:13,Dividend Updates,1
25-Jan-2023 16:41:13,25-Jan-2023 16:41:13,Date of payment of dividend,1
25-Jan-2023 16:36:40,25-Jan-2023 16:36:40,Dividend,1
12-Jan-2023 15:08:43,12-Jan-2023 15:08:43,Record Date,1
13-Jul-2022 12:26:27,13-Jul-2022 12:26:27,Bonus,1
25-May-2022 19:53:02,25-May-2022 19:53:02,Bonus,1
25-May-2022 19:49:40,25-May-2022 19:49:40,Dividend,1
25-May-2022 19:48:56,25-May-2022 19:48:56,Dividend,1
25-May-2022 18:01:45,25-May-2022 18:01:45,Record Date,1
25-May-2022 17:49:10,25-May-2022 17:49:10,Dividend,1
25-May-2022 17:49:09,25-May-2022 17:49:09,Outcome of Board Meeting,1
25-Jan-2022 18:04:53,25-Jan-2022 18:04:53,Dividend Updates,1
25-Jan-2022 18:04:46,25-Jan-2022 18:04:46,Date of payment of dividend,1
25-Jan-2022 17:58:22,25-Jan-2022 17:58:22,Dividend,1
10-Jan-2022 12:25:31,10-Jan-2022 12:25:31,Record Date,1
18-May-2021 17:39:56,18-May-2021 17:39:56,Dividend,1
18-May-2021 17:06:26,18-May-2021 17:06:26,Record Date,1
18-May-2021 16:27:18,18-May-2021 16:27:18,Date of payment of dividend,1
08-Feb-2021 16:00:45,08-Feb-2021 16:00:45,Dividend,1
08-Feb-2021 15:59:50,08-Feb-2021 15:59:50,Dividend Updates,1
08-Feb-2021 15:59:49,08-Feb-2021 15:59:49,Date of payment of dividend,1
18-Jan-2021 14:45:52,18-Jan-2021 14:45:52,Record Date,1
02-Apr-2020 12:37:00,02-Apr-2020 12:37:00,Updates,1
11-Mar-2020 15:46:00,11-Mar-2020 15:46:00,Date of payment of dividend,1
11-Mar-2020 15:43:00,11-Mar-2020 15:43:00,Dividend,1
04-Mar-2020 13:00:00,04-Mar-2020 13:00:00,Record Date,1
15-Jan-2020 19:00:00,15-Jan-2020 19:00:00,Record Date,1
22-May-2019 09:43:00,22-May-2019 09:43:00,Record Date,1
21-May-2019 08:21:00,21-May-2019 08:21:00,Dividend,1
20-May-2019 18:52:00,20-May-2019 18:52:00,Date of payment of dividend,1
30-Jan-2019 16:28:00,30-Jan-2019 16:28:00,Dividend,1
30-Jan-2019 16:28:00,30-Jan-2019 16:28:00,Date of payment of dividend,1
11-Jan-2019 18:09:00,11-Jan-2019 18:09:00,Record Date,1
30-May-2018 19:02:00,30-May-2018 19:02:00,Book Closure,1
30-May-2018 18:36:00,30-May-2018 18:36:00,Dividend,1
08-Feb-2018 19:35:00,08-Feb-2018 19:35:00,Dividend,1
22-Jan-2018 18:26:00,22-Jan-2018 18:26:00,Record Date,1
30-May-2017 21:21:00,30-May-2017 21:21:00,Book Closure,1
26-May-2017 20:38:00,26-May-2017 20:38:00,Dividend,1
26-May-2017 20:10:00,26-May-2017 20:10:00,Dividend,1
03-Feb-2017 14:48:00,03-Feb-2017 14:48:00,Dividend,1
19-Jan-2017 12:30:00,19-Jan-2017 12:30:00,Record Date,1
23-May-2016 18:11:00,23-May-2016 18:11:00,Outcome of Board Meeting,1
09-Mar-2016 11:21:00,09-Mar-2016 11:21:00,Press Release,1
09-Mar-2016 11:21:00,09-Mar-2016 11:21:00,Dividend,1
03-Mar-2016 17:47:00,03-Mar-2016 17:47:00,Record Date,1
04-Feb-2016 17:23:00,04-Feb-2016 17:23:00,Dividend,1
22-Jan-2016 20:17:00,22-Jan-2016 20:17:00,Record Date,1
18-May-2015 09:05:00,18-May-2015 09:05:00,Book Closure,1
15-May-2015 19:37:00,15-May-2015 19:37:00,Dividend,1
28-Jan-2015 19:57:00,28-Jan-2015 19:57:00,Dividend,1
15-Jan-2015 17:56:00,15-Jan-2015 17:56:00,Record Date,1
12-May-2014 10:16:00,12-May-2014 10:16:00,Book Closure,1
09-May-2014 19:40:00,09-May-2014 19:40:00,Dividend,1
22-Jan-2014 08:40:00,22-Jan-2014 08:40:00,Dividend,1
22-Jan-2014 08:32:00,22-Jan-2014 08:32:00,Date of payment of dividend,1
14-Jan-2014 08:20:00,14-Jan-2014 08:20:00,Record Date,1
31-May-2013 17:16:00,31-May-2013 17:16:00,Book Closure,1
31-May-2013 09:32:00,31-May-2013 09:32:00,Press Release,1
31-May-2013 09:12:00,31-May-2013 09:12:00,Dividend,1
31-May-2013 09:04:00,31-May-2013 09:04:00,Bonus,1
30-Jan-2013 12:08:00,30-Jan-2013 12:08:00,Dividend,1
29-Jan-2013 19:52:00,29-Jan-2013 19:52:00,Press Release,1
17-Jan-2013 12:29:00,17-Jan-2013 12:29:00,Record Date,1
19-May-2012 14:41:00,19-May-2012 14:41:00,Book Closure,1
19-May-2012 14:36:00,19-May-2012 14:36:00,Dividend,1
19-May-2012 13:17:00,19-May-2012 13:17:00,Press Release,1
23-Jan-2012 19:42:00,23-Jan-2012 19:42:00,Dividend,1
13-Jan-2012 11:52:00,13-Jan-2012 11:52:00,Record Date,1
30-May-2011 12:07:00,30-May-2011 12:07:00,Dividend,1
19-May-2011 14:54:00,19-May-2011 14:54:00,Book Closure,1
08-Jul-2010 15:56:00,08-Jul-2010 15:56:00,Date of payment of dividend,1
18-May-2010 18:55:00,18-May-2010 18:55:00,Book Closure,1
06-May-2010 17:24:00,06-May-2010 17:24:00,Dividend,1
06-Jul-2009 16:45:00,06-Jul-2009 16:45:00,Payment of Dividend,1
