bm_symbol,bm_date,bm_purpose,bm_desc,sm_indusrty,bm_timestamp,sm_name,sm_isin,diff,sysTime,attFileSize,attachment,ixbrl,ixbrlFileSize,symbol,company_name,intimationType,meetingType,oriiginalMeetingDate,proposedMeetingDate,bm_source
COALINDIA,27-Jul-2026,Board Meeting Intimation,COAL INDIA LIMITED has informed the Exchange about Board Meeting to be held on 27-Jul-2026 to consider and approve the Quarterly Unaudited Financial results of the Company for the period ended June 2026 and Dividend.,Mining,15-Jul-2026 17:14:12,Coal India Limited,INE522F01014,00:00:03,15-Jul-2026 17:14:15,15.04 KB,https://nsearchives.nseindia.com/corporate/xbrl/PIBM_533278_157202617148_PRIOR_INTIMATION_WebXMLFile_20260715_171410290.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_3691_20260715_171410309_WEB.html,3.48 KB,COALINDIA,Coal India Ltd.,,,,,
COALINDIA,27-Apr-2026,Board Meeting Intimation,COAL INDIA LIMITED has informed the Exchange about Board Meeting to be held on 27-Apr-2026 to consider and approve the Yearly Audited Financial results of the Company for the period ended March 2026 and Dividend.,Mining,13-Apr-2026 12:24:28,Coal India Limited,INE522F01014,00:00:09,13-Apr-2026 12:24:37,15.02 KB,https://nsearchives.nseindia.com/corporate/xbrl/533278_13042026_PRIOR_INTIMATION_WebXMLFile_20260413_122426705.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_20260413_122426_WEB.html,3.46 KB,COALINDIA,Coal India Ltd.,,,,,
COALINDIA,12-Feb-2026,Board Meeting Intimation,COAL INDIA LIMITED has informed the Exchange about Board Meeting to be held on 12-Feb-2026 to consider and approve the Quarterly Unaudited Financial results of the Company for the period ended December 2025 and Dividend.,Mining,02-Feb-2026 11:28:44,Coal India Limited,INE522F01014,00:00:02,02-Feb-2026 11:28:46,6.60 KB,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_77332_1615976_02022026112842_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_77332_02022026112842_iXBRL_WEB.html,3.17 KB,COALINDIA,Coal India Ltd.,,,,,
COALINDIA,29-Oct-2025,Board Meeting Intimation,COAL INDIA LIMITED has informed the Exchange about Board Meeting to be held on 29-Oct-2025 to consider and approve the Half Yearly Unaudited Financial results of the Company for the period ended September 2025 and Dividend.,Mining,09-Oct-2025 16:26:35,Coal India Limited,INE522F01014,00:00:02,09-Oct-2025 16:26:37,6.60 KB,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_68175_1543448_09102025042633_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_68175_09102025162633_iXBRL_WEB.html,3.07 KB,COALINDIA,Coal India Ltd.,,,,,
COALINDIA,31-Jul-2025,Board Meeting Intimation,COAL INDIA LIMITED has informed the Exchange about Board Meeting to be held on 31-Jul-2025 to consider and approve the Quarterly Unaudited Financial results of the Company for the period ended June 2025 and Dividend.,Mining,15-Jul-2025 14:55:47,Coal India Limited,INE522F01014,00:00:41,15-Jul-2025 14:56:28,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_59761_1482984_15072025025545_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_59761_15072025145545_iXBRL_WEB.html,,COALINDIA,Coal India Ltd.,,,,,
COALINDIA,07-May-2025,Board Meeting Intimation,COAL INDIA LIMITED has informed the Exchange about Board Meeting to be held on 07-May-2025 to consider and approve the Yearly Audited Financial results of the Company for the period ended March 2025 and Dividend.,Mining,21-Apr-2025 15:08:52,Coal India Limited,INE522F01014,00:00:03,21-Apr-2025 15:08:55,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_50975_1421076_21042025030850_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_50975_21042025150850_iXBRL_WEB.html,,COALINDIA,Coal India Ltd.,,,,,
COALINDIA,27-Jan-2025,Board Meeting Intimation,COAL INDIA LIMITED has informed the Exchange about Board Meeting to be held on 27-Jan-2025 to consider and approve the Quarterly Unaudited Financial results of the Company for the period ended December 2024 and Dividend.,Mining,15-Jan-2025 14:42:53,Coal India Limited,INE522F01014,00:00:03,15-Jan-2025 14:42:56,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_43787_1345884_15012025024250_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_43787_15012025144250_iXBRL_WEB.html,,COALINDIA,Coal India Ltd.,,,,,
COALINDIA,25-Oct-2024,COAL INDIA LIMITED has informed the Exchange about Board Meeting to be held on 25-Oct-2024 to consider and approve the Half Yearly Unaudited Financial results of the Company for the period ended September 2024 and Dividend.,Board Meeting Intimation,Mining,14-Oct-2024 17:12:03,Coal India Limited,INE522F01014,00:00:03,14-Oct-2024 17:12:06,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_37420_1268519_14102024051200_WEB.xml,,,COALINDIA,Coal India Ltd.,,,,,
COALINDIA,31-Jul-2024,COAL INDIA LIMITED has informed the Exchange about Board Meeting to be held on 31-Jul-2024 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended June 2024 .,Board Meeting Intimation,Mining,25-Jul-2024 11:48:49,Coal India Limited,INE522F01014,00:00:02,25-Jul-2024 11:48:51,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_30543_1201889_25072024114845_WEB.xml,,,COALINDIA,Coal India Ltd.,,,,,
COALINDIA,02-May-2024,COAL INDIA LIMITED has informed the Exchange about Board Meeting to be held on 02-May-2024 to consider and approve the Yearly Audited Financial results of the Company for the period ended March 2024 and Dividend.,Board Meeting Intimation,Mining,17-Apr-2024 12:35:23,Coal India Limited,INE522F01014,00:00:40,17-Apr-2024 12:36:03,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_22132_1095546_17042024123521_WEB.xml,,,,,,,,,
COALINDIA,07-Nov-2022,Outcome of Board Meeting,Coal India Limited  has informed the Exchange about Board Meeting held on 07-Nov-2022 to consider financial statements for the period ended September 2022 and Dividend,,,Coal India Limited,INE522F01014,,,,,,,COALINDIA,Coal India Ltd.,,,,,announcements
COALINDIA,10-Aug-2022,Outcome of Board Meeting,Coal India Limited  has informed the Exchange about Board Meeting held on 10-Aug-2022 to consider Un-Audited Financial Results of Coal India Limited (Standalone & Consolidated) for the 1st Quarter ended 30th June��� 2022.,,,Coal India Limited,INE522F01014,,,,,,,COALINDIA,Coal India Ltd.,,,,,announcements
COALINDIA,25-May-2022,Outcome of Board Meeting,Coal India Limited  has informed the Exchange about Board Meeting held on 25-May-2022 to consider financial statements for the period ended March 2022 and Dividend,,,Coal India Limited,INE522F01014,,,,,,,COALINDIA,Coal India Ltd.,,,,,announcements
COALINDIA,04-Feb-2019,Outcome of Board Meeting,Buyback of Shares by Coal India Limited and Fixation of Record Date as 15.02.19.,,,Coal India Limited,INE522F01014,,,,,,,COALINDIA,Coal India Ltd.,,,,,announcements
COALINDIA,14-Mar-2017,Outcome of Board Meeting,"Coal India Limited has informed the Exchange regarding Outcome of the Board Meeting held on March 11, 2017.",,,Coal India Limited,INE522F01014,,,,,,,COALINDIA,Coal India Ltd.,,,,,announcements
COALINDIA,10-Mar-2017,Outcome of Board Meeting,"Coal India Limited has informed the Exchange regarding Outcome of the Board Meeting of the Companys wholly-owned subsidiary, namely, Mahanadi Coalfields Limited.",,,Coal India Limited,INE522F01014,,,,,,,COALINDIA,Coal India Ltd.,,,,,announcements
COALINDIA,06-Mar-2017,Outcome of Board Meeting,"Coal India Limited has informed the Exchange regarding Outcome of Board meeting of Company's wholly owned subsidiary, namely, Central Coalfields Limited, held on March 03, 2017.",,,Coal India Limited,INE522F01014,,,,,,,COALINDIA,Coal India Ltd.,,,,,announcements
COALINDIA,27-Feb-2017,Outcome of Board Meeting,"Coal India Limited has informed the Exchange regarding Outcome of board meeting held on February 27, 2017.",,,Coal India Limited,INE522F01014,,,,,,,COALINDIA,Coal India Ltd.,,,,,announcements
COALINDIA,25-Mar-2013,Outcome of Board Meeting,"Coal India Limited has informed the Exchange that the Board of Directors of the Company at its meeting held on March 25, 2013, has approved to convert the Loan & Current Account balance granted to BCCL, its 100% subsidiary aggregating to Rs. 2539 crores into 5% Non-Convertible, Redeemable Cumulative Preference Shares as recommended by the Audit Committee of CIL on date. The Board also approved to amend the Memorandum of Association & Articles of Association of BCCL to facilitate the above. This is however subject to the approval of shareholders of BCCL.",,,Coal India Limited,INE522F01014,,,,,,,COALINDIA,Coal India Ltd.,,,,,announcements
COALINDIA,02-Jan-2012,Outcome of Board Meeting,"Coal India Limited has informed the Exchange that the Board of Directors of the Company in its meeting held on December 30, 2011, has approved switching over of non-coking coal pricing from Useful Heat Value (UHV) based grading system to Gross Caloric Value (GCV) based classification w.e.f. January 01, 2012. It is difficult to assess the exact impact as it will be based on the Calorie Value.",,,Coal India Limited,INE522F01014,,,,,,,COALINDIA,Coal India Ltd.,,,,,announcements
